time,cooperation_rate,85,89,364,428
0.0,0.2500000122102497,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804
10.0,0.2196126271998671,0.0080883702301808,0.0084760588344531,0.0084760588344531,0.0080883702301808
70.0,0.4173815052213092,0.0496343437700643,0.0517043367257745,0.0517043367257745,0.0496343437700643
80.0,0.4181744767108258,0.0538799575366485,0.0558845211257932,0.0558845211257932,0.0538799575366485
90.0,0.4188250773703322,0.0579179784056217,0.0598325148827923,0.0598325148827923,0.0579179784056217
100.0,0.419252142759949,0.0619314252358109,0.0637431925627475,0.0637431925627475,0.0619314252358109
110.0,0.4194027936738618,0.0660221670353963,0.0677236870882016,0.0677236870882016,0.0660221670353963
120.0,0.4192482556910381,0.0702359292858723,0.0718212572306615,0.0718212572306615,0.0702359292858723
130.0,0.4187777894724674,0.0745839313690147,0.076046821462627,0.076046821462627,0.0745839313690147
140.0,0.4179940388293303,0.0790567913744086,0.0803899283424234,0.0803899283424234,0.0790567913744086
150.0,0.4169099236745028,0.0836327678015932,0.08482756859489,0.08482756859489,0.0836327678015932
160.0,0.4155465254528076,0.0882827011732004,0.0893294228691095,0.0893294228691095,0.0882827011732004
170.0,0.4139314650569581,0.0929732018009959,0.0938612164748165,0.0938612164748165,0.0929732018009959
180.0,0.4120974552336607,0.0976689360440744,0.0983870946861702,0.0983870946861702,0.0976689360440744
190.0,0.4100808680564216,0.1023344303442998,0.1028714664447907,0.1028714664447907,0.1023344303442998
200.0,0.4079202705124142,0.1069355693031237,0.1072805062220666,0.1072805062220666,0.1069355693031237
210.0,0.4056549532767041,0.1114408382505752,0.1115833720473668,0.1115833720473668,0.1114408382505752
220.0,0.4033235173702043,0.1158223049325083,0.1157531402836864,0.1157531402836864,0.1158223049325083
230.0,0.4009625971019124,0.1200563205662412,0.1197674434829221,0.1197674434829221,0.1200563205662412
240.0,0.398605791350419,0.1241239293812689,0.1236088069571529,0.1236088069571529,0.1241239293812689
250.0,0.3962828550836921,0.1280109952552226,0.1272646992420136,0.1272646992420136,0.1280109952552226
520.0,0.3679226162719778,0.1782653151262432,0.1729201038427451,0.1729201038427451,0.1782653151262432
530.0,0.3676697527317245,0.1790371745469527,0.1736145296304872,0.1736145296304872,0.1790371745469527
540.0,0.3674352357084767,0.1797754075086902,0.1742808462919437,0.1742808462919437,0.1797754075086902
550.0,0.3672171461729709,0.1804819971248564,0.1749208475745735,0.1749208475745735,0.1804819971248564
560.0,0.3670137790883537,0.1811587436226862,0.1755361485185606,0.1755361485185606,0.1811587436226862
570.0,0.3668236217052085,0.1818072848684244,0.1761282061828473,0.1761282061828473,0.1818072848684244
580.0,0.3666453334247242,0.1824291147001414,0.1766983380818932,0.1766983380818932,0.1824291147001414
590.0,0.3664777272731138,0.1830255992412928,0.177247738531474,0.177247738531474,0.1830255992412928
600.0,0.3663197529794661,0.1835979913709984,0.177777493099336,0.177777493099336,0.1835979913709984
610.0,0.3661704816126472,0.1841474435240229,0.178288591349126,0.178288591349126,0.1841474435240229
1030.0,0.3630922509106893,0.1949082973284236,0.1896853966210046,0.1896853966210046,0.1949082973284236
1040.0,0.3630542514703992,0.1949921044738653,0.1898095068066373,0.1898095068066373,0.1949921044738653
1050.0,0.3630171786324882,0.1950715051391714,0.189929447296977,0.189929447296977,0.1950715051391714
1060.0,0.3629810115314283,0.1951466596609768,0.1900453354546067,0.1900453354546067,0.1951466596609768
1070.0,0.3629457302274479,0.1952177231016549,0.1901572847598587,0.1901572847598587,0.1952177231016549
1080.0,0.3629113156529912,0.1952848454153748,0.1902654049335376,0.1902654049335376,0.1952848454153748
1090.0,0.3628777495636298,0.1953481716087346,0.19036980205501,0.19036980205501,0.1953481716087346
1100.0,0.3628450144929605,0.1954078418962405,0.1904705786759407,0.1904705786759407,0.1954078418962405
1110.0,0.3628130937110804,0.195463991850873,0.1905678339299285,0.1905678339299285,0.195463991850873
1120.0,0.3627819711862915,0.1955167525499565,0.1906616636382673,0.1906616636382673,0.1955167525499565
1130.0,0.3627516315497175,0.195566250716528,0.1907521604120335,0.1907521604120335,0.195566250716528
1140.0,0.3627220600625515,0.1956126088563795,0.1908394137506804,0.1908394137506804,0.1956126088563795
1150.0,0.3626932425856904,0.1956559453909376,0.1909235101373044,0.1909235101373044,0.1956559453909376
1160.0,0.3626651655515406,0.1956963747861256,0.1910045331307339,0.1910045331307339,0.1956963747861256
1170.0,0.3626378159377951,0.1957340076773485,0.1910825634545716,0.1910825634545716,0.1957340076773485
1180.0,0.3626111812430133,0.1957689509907233,0.1911576790833211,0.1911576790833211,0.1957689509907233
1190.0,0.3625852494638445,0.1958013080606788,0.1912299553257074,0.1912299553257074,0.1958013080606788
1200.0,0.3625600090737608,0.1958311787440314,0.1912994649053021,0.1912994649053021,0.1958311787440314
1210.0,0.3625354490031713,0.1958586595306458,0.1913662780385486,0.1913662780385486,0.1958586595306458
1220.0,0.3625115586208082,0.1958838436507799,0.1914304625102814,0.1914304625102814,0.1958838436507799
1230.0,0.3624883277162831,0.1959068211792076,0.1914920837468268,0.1914920837468268,0.1959068211792076
1240.0,0.3624657464837229,0.1959276791362133,0.1915512048867638,0.1915512048867638,0.1959276791362133
1250.0,0.3624438055064031,0.1959465015855443,0.191607886849424,0.191607886849424,0.1959465015855443
1260.0,0.3624224957423058,0.1959633697294062,0.1916621884012033,0.1916621884012033,0.1959633697294062
1270.0,0.3624018085105306,0.1959783620005802,0.1917141662197541,0.1917141662197541,0.1959783620005802
1280.0,0.3623817354785034,0.1959915541517463,0.1917638749561224,0.1917638749561224,0.1959915541517463
1290.0,0.3623622686499188,0.1960030193420816,0.1918113672948969,0.1918113672948969,0.1960030193420816
1300.0,0.3623434003533775,0.1960128282212165,0.1918566940124241,0.1918566940124241,0.1960128282212165
1310.0,0.3623251232316575,0.1960210490106119,0.1918999040331533,0.1918999040331533,0.1960210490106119
1320.0,0.3623074302315879,0.1960277475824337,0.1919410444841628,0.1919410444841628,0.1960277475824337
1330.0,0.3622903145944817,0.1960329875359909,0.1919801607479215,0.1919801607479215,0.1960329875359909
1340.0,0.3622737698470935,0.1960368302718044,0.1920172965133388,0.1920172965133388,0.1960368302718044
1350.0,0.362257789793066,0.1960393350633699,0.1920524938251495,0.1920524938251495,0.1960393350633699
1360.0,0.3622423685048404,0.1960405591266798,0.1920857931316844,0.1920857931316844,0.1960405591266798
1370.0,0.3622275003159978,0.1960405576875666,0.1921172333310698,0.1921172333310698,0.1960405576875666
1380.0,0.3622131798140111,0.1960393840469248,0.1921468518159036,0.1921468518159036,0.1960393840469248
1390.0,0.362199401833378,0.1960370896438746,0.1921746845164474,0.1921746845164474,0.1960370896438746
1400.0,0.3621861614491192,0.1960337241169205,0.1922007659423803,0.1922007659423803,0.1960337241169205
1410.0,0.3621734539706174,0.1960293353631655,0.1922251292231505,0.1922251292231505,0.1960293353631655
1420.0,0.3621612749357818,0.1960239695956306,0.1922478061469684,0.1922478061469684,0.1960239695956306
1430.0,0.3621496201055163,0.1960176713987374,0.1922688271984741,0.1922688271984741,0.1960176713987374
1440.0,0.3621384854584844,0.1960104837820034,0.1922882215951202,0.1922882215951202,0.1960104837820034
1450.0,0.3621278671861415,0.1960024482320015,0.1923060173223017,0.1923060173223017,0.1960024482320015
