time,cooperation_rate,51,55,59,334,398,462
1440.0,0.4312507193346368,0.2335365181430502,0.0760706941135219,0.0152492179231833,0.0152492179231833,0.0760706941135219,0.2335365181430502
1450.0,0.4316598088295227,0.2338960935454762,0.0755162214688972,0.0152978879645326,0.0152978879645326,0.0755162214688972,0.2338960935454762
1460.0,0.4320657844129702,0.2342562728173271,0.0749682600916785,0.015345802561722,0.015345802561722,0.0749682600916785,0.2342562728173271
1470.0,0.4324686694220147,0.2346170052156153,0.0744266906445883,0.0153929740983033,0.0153929740983033,0.0744266906445883,0.2346170052156153
1480.0,0.432868487134996,0.2349782387003512,0.0738913963177901,0.0154394148449679,0.0154394148449679,0.0738913963177901,0.2349782387003512
1490.0,0.4332652607417517,0.2353399200417481,0.0733622628032111,0.0154851369517703,0.0154851369517703,0.0733622628032111,0.2353399200417481
1500.0,0.4336590133166186,0.2357019949274655,0.0728391782683226,0.0155301524409727,0.0155301524409727,0.0728391782683226,0.2357019949274655
1510.0,0.434049767794084,0.2360644080696817,0.0723220333293608,0.0155744732004915,0.0155744732004915,0.0723220333293608,0.2360644080696817
1520.0,0.4344375469469445,0.236427103311774,0.0718107210239719,0.015618110977929,0.015618110977929,0.0718107210239719,0.236427103311774
1530.0,0.4348223733668325,0.2367900237343819,0.071305136783264,0.015661077375168,0.015661077375168,0.071305136783264,0.2367900237343819
1540.0,0.4352042694469777,0.2371531117606265,0.0708051784032537,0.0157033838435126,0.0157033838435126,0.0708051784032537,0.2371531117606265
1550.0,0.4355832573670722,0.2375163092602538,0.070310746015692,0.0157450416793523,0.0157450416793523,0.070310746015692,0.2375163092602538
1560.0,0.4359593590801222,0.2378795576524764,0.0698217420582648,0.015786062020331,0.015786062020331,0.0698217420582648,0.2378795576524764
1570.0,0.4363325963011548,0.2382427980072895,0.0693380712441578,0.0158264558419996,0.0158264558419996,0.0693380712441578,0.2382427980072895
1580.0,0.4367029904976805,0.2386059711450428,0.0688596405309881,0.0158662339549309,0.0158662339549309,0.0688596405309881,0.2386059711450428
1590.0,0.4370705628817821,0.2389690177340571,0.0683863590891007,0.0159054070022774,0.0159054070022774,0.0683863590891007,0.2389690177340571
1600.0,0.4374353344037397,0.2393318783860847,0.0679181382692378,0.0159439854577502,0.0159439854577502,0.0679181382692378,0.2393318783860847
1610.0,0.4377973257470733,0.2396944937494204,0.0674548915695911,0.0159819796239989,0.0159819796239989,0.0674548915695911,0.2396944937494204
1620.0,0.4381565573249125,0.2400568045994834,0.0669965346022494,0.0160193996313709,0.0160193996313709,0.0669965346022494,0.2400568045994834
1630.0,0.4385130492775907,0.2404187519266992,0.0665429850590616,0.0160562554370319,0.0160562554370319,0.0665429850590616,0.2404187519266992
1640.0,0.4388668214713748,0.2407802770215288,0.0660941626769355,0.0160925568244247,0.0160925568244247,0.0660941626769355,0.2407802770215288
1650.0,0.4392178934982331,0.2411413215565001,0.0656499892025994,0.016128313403049,0.016128313403049,0.0656499892025994,0.2411413215565001
1660.0,0.4395662846765639,0.2415018276651137,0.0652103883568534,0.0161635346085409,0.0161635346085409,0.0652103883568534,0.2415018276651137
1670.0,0.4399120140527968,0.2418617380175116,0.0647752857983459,0.0161982297030344,0.0161982297030344,0.0647752857983459,0.2418617380175116
1680.0,0.4402551004037847,0.242220995892805,0.0643446090869082,0.0162324077757846,0.0162324077757846,0.0643446090869082,0.242220995892805
1690.0,0.4405955622399155,0.2425795452479799,0.0639182876464862,0.0162660777440365,0.0162660777440365,0.0639182876464862,0.2425795452479799
1700.0,0.4409334178088673,0.2429373307833096,0.0634962527277097,0.0162992483541194,0.0162992483541194,0.0634962527277097,0.2429373307833096
1710.0,0.4412686850999371,0.2432942980042172,0.0630784373701427,0.0163319281827518,0.0163319281827518,0.0630784373701427,0.2432942980042172
1720.0,0.4416013818488793,0.2436503932795485,0.0626647763642572,0.0163641256385384,0.0163641256385384,0.0626647763642572,0.2436503932795485
1730.0,0.4419315255431914,0.2440055638962265,0.0622552062131794,0.0163958489636442,0.0163958489636442,0.0622552062131794,0.2440055638962265
1740.0,0.4422591334277825,0.2443597581102755,0.061849665094253,0.0164271062356306,0.0164271062356306,0.061849665094253,0.2443597581102755
1750.0,0.4425842225109744,0.2447129251942116,0.061448092820468,0.0164579053694363,0.0164579053694363,0.061448092820468,0.2447129251942116
1760.0,0.4429068095707821,0.2450650154808138,0.0610504308018058,0.0164882541194922,0.0164882541194922,0.0610504308018058,0.2450650154808138
1770.0,0.4432269111614188,0.2454159804032993,0.0606566220065466,0.0165181600819532,0.0165181600819532,0.0606566220065466,0.2454159804032993
1780.0,0.4435445436199847,0.2457657725319367,0.0602666109225901,0.0165476306970369,0.0165476306970369,0.0602666109225901,0.2457657725319367
1790.0,0.4438597230732954,0.2461143456071463,0.0598803435188363,0.0165766732514541,0.0165766732514541,0.0598803435188363,0.2461143456071463
1800.0,0.4441724654448064,0.2464616545691404,0.0594977672066773,0.016605294880921,0.016605294880921,0.0594977672066773,0.2464616545691404
1810.0,0.4444827864616002,0.2468076555841711,0.0591188308016443,0.0166335025727417,0.0166335025727417,0.0591188308016443,0.2468076555841711
1820.0,0.4447907016614024,0.2471523060674593,0.0587434844852587,0.0166613031684499,0.0166613031684499,0.0587434844852587,0.2471523060674593
1830.0,0.4450962263995879,0.247495564702886,0.0583716797671306,0.0166887033665,0.0166887033665,0.0583716797671306,0.247495564702886
1840.0,0.4453993758561618,0.247837391459537,0.0580033694473503,0.0167157097249989,0.0167157097249989,0.0580033694473503,0.247837391459537
1850.0,0.4457001650426718,0.2481777476051925,0.057638507579213,0.0167423286644683,0.0167423286644683,0.057638507579213,0.2481777476051925
1860.0,0.4459986088090463,0.2485165957168668,0.0572770494323205,0.0167685664706308,0.0167685664706308,0.0572770494323205,0.2485165957168668
1870.0,0.4462947218503234,0.2488538996885023,0.0569189514560943,0.0167944292972114,0.0167944292972114,0.0569189514560943,0.2488538996885023
1880.0,0.4465885187132563,0.2491896247359261,0.0565641712437411,0.0168199231687462,0.0168199231687462,0.0565641712437411,0.2491896247359261
1890.0,0.4468800138027813,0.2495237373991849,0.0562126674967028,0.0168450539833948,0.0168450539833948,0.0562126674967028,0.2495237373991849
1900.0,0.4471692213883323,0.2498562055423746,0.0558643999896256,0.0168698275157461,0.0168698275157461,0.0558643999896256,0.2498562055423746
1910.0,0.4474561556099805,0.2501869983510808,0.0555193295358761,0.016894249419615,0.016894249419615,0.0555193295358761,0.2501869983510808
1920.0,0.4477408304844061,0.2505160863275527,0.0551774179536369,0.0169183252308238,0.0169183252308238,0.0551774179536369,0.2505160863275527
1930.0,0.4480232599106754,0.2508434412837289,0.0548386280326036,0.0169420603699631,0.0169420603699631,0.0548386280326036,0.2508434412837289
1940.0,0.4483034576758239,0.2511690363322406,0.0545029235013092,0.0169654601451286,0.0169654601451286,0.0545029235013092,0.2511690363322406
1950.0,0.4485814374602395,0.2514928458755074,0.054170268995097,0.0169885297546289,0.0169885297546289,0.054170268995097,0.2514928458755074
1960.0,0.4488572128428404,0.2518148455930516,0.0538406300247627,0.0170112742896625,0.0170112742896625,0.0538406300247627,0.2518148455930516
1970.0,0.4491307973060421,0.2521350124271487,0.0535139729458795,0.0170336987369583,0.0170336987369583,0.0535139729458795,0.2521350124271487
1980.0,0.4494022042405128,0.2524533245669321,0.053190264928825,0.0170558079813794,0.0170558079813794,0.053190264928825,0.2524533245669321
1990.0,0.4496714469497188,0.2527697614310675,0.05286947392952,0.0170776068084855,0.0170776068084855,0.05286947392952,0.2527697614310675
2000.0,0.4499385386542524,0.2530843036491134,0.0525515686608912,0.0170990999070531,0.0170990999070531,0.0525515686608912,0.2530843036491134
2010.0,0.4502034924959548,0.2533969330416783,0.0522365185650654,0.0171202918715507,0.0171202918715507,0.0522365185650654,0.2533969330416783
2020.0,0.4504663215418212,0.2537076325994822,0.0519242937863036,0.0171411872045684,0.0171411872045684,0.0519242937863036,0.2537076325994822
2030.0,0.4507270387877048,0.2540163864614304,0.0516148651446774,0.0171617903191986,0.0171617903191986,0.0516148651446774,0.2540163864614304
2040.0,0.4509856571618099,0.2543231798918,0.0513082041104926,0.0171821055413692,0.0171821055413692,0.0513082041104926,0.2543231798918
2050.0,0.4512421895279888,0.2546279992566413,0.051004282779461,0.0172021371121257,0.0172021371121257,0.051004282779461,0.2546279992566413
2060.0,0.4514966486888371,0.2549308319994872,0.0507030738486181,0.0172218891898637,0.0172218891898637,0.0507030738486181,0.2549308319994872
2070.0,0.4517490473886011,0.2552316666164631,0.0504045505929872,0.0172413658525097,0.0172413658525097,0.0504045505929872,0.2552316666164631
2080.0,0.4519993983158917,0.2555304926308863,0.0501086868429848,0.0172605710996503,0.0172605710996503,0.0501086868429848,0.2555304926308863
2090.0,0.4522477141062196,0.2558273005674385,0.0498154569625624,0.0172795088546103,0.0172795088546103,0.0498154569625624,0.2558273005674385
2100.0,0.4524940073443557,0.2561220819259937,0.0495248358280796,0.017298182966478,0.017298182966478,0.0495248358280796,0.2561220819259937
2110.0,0.4527382905665134,0.256414829155174,0.0492367988078993,0.0173165972120792,0.0173165972120792,0.0492367988078993,0.256414829155174
2120.0,0.4529805762623697,0.2567055356257095,0.0489513217426985,0.0173347552978997,0.0173347552978997,0.0489513217426985,0.2567055356257095
2130.0,0.4532208768769315,0.2569941956036717,0.0486683809264832,0.0173526608619563,0.0173526608619563,0.0486683809264832,0.2569941956036717
2140.0,0.4534592048122368,0.2572808042236386,0.0483879530882976,0.0173703174756169,0.0173703174756169,0.0483879530882976,0.2572808042236386
2150.0,0.4536955724289217,0.2575653574618604,0.0481100153746173,0.0173877286453696,0.0173877286453696,0.0481100153746173,0.2575653574618604
2160.0,0.4539299920476397,0.257847852109479,0.0478345453324118,0.0174048978145431,0.0174048978145431,0.0478345453324118,0.257847852109479
2170.0,0.4541624759503467,0.2581282857458525,0.0475615208928658,0.0174218283649768,0.0174218283649768,0.0475615208928658,0.2581282857458525
2180.0,0.4543930363814595,0.2584066567120386,0.047290920355744,0.0174385236186425,0.0174385236186425,0.047290920355744,0.2584066567120386
2190.0,0.4546216855488912,0.2586829640844791,0.047022722374387,0.0174549868392189,0.0174549868392189,0.047022722374387,0.2586829640844791
2200.0,0.4548484356249725,0.2589572076489307,0.0467569059413224,0.0174712212336185,0.0174712212336185,0.0467569059413224,0.2589572076489307
2210.0,0.4550732987472582,0.25922938787468,0.0464934503744763,0.0174872299534686,0.0174872299534686,0.0464934503744763,0.25922938787468
2220.0,0.4552962870192331,0.259499505889076,0.0462323353039704,0.0175030160965474,0.0175030160965474,0.0462323353039704,0.259499505889076
2230.0,0.4555174125109202,0.2597675634524203,0.0459735406594895,0.0175185827081751,0.0175185827081751,0.0459735406594895,0.2597675634524203
2240.0,0.455736687259392,0.2600335629332332,0.0457170466582026,0.0175339327825625,0.0175339327825625,0.0457170466582026,0.2600335629332332
2250.0,0.4559541232691962,0.2602975072839341,0.0454628337932216,0.0175490692641166,0.0175490692641166,0.0454628337932216,0.2602975072839341
2260.0,0.4561697325126991,0.2605594000169494,0.0452108828225834,0.0175639950487053,0.0175639950487053,0.0452108828225834,0.2605594000169494
2270.0,0.4563835269303545,0.2608192451812788,0.044961174758737,0.0175787129848815,0.0175787129848815,0.044961174758737,0.2608192451812788
2280.0,0.4565955184308933,0.2610770473395312,0.0447136908585208,0.0175932258750676,0.0175932258750676,0.0447136908585208,0.2610770473395312
2290.0,0.456805718891455,0.2613328115454482,0.044468412613614,0.0176075364767027,0.0176075364767027,0.044468412613614,0.2613328115454482
2300.0,0.4570141401576468,0.2615865433219327,0.0442253217414454,0.0176216475033514,0.0176216475033514,0.0442253217414454,0.2615865433219327
2310.0,0.4572207940435542,0.26183824863959,0.0439844001765446,0.0176355616257769,0.0176355616257769,0.0439844001765446,0.26183824863959
2320.0,0.4574256923316886,0.2620879338957905,0.0437456300623192,0.0176492814729786,0.0176492814729786,0.0437456300623192,0.2620879338957905
2330.0,0.4576288467728903,0.2623356058942666,0.0435089937432429,0.0176628096331965,0.0176628096331965,0.0435089937432429,0.2623356058942666
2340.0,0.4578302690861852,0.2625812718252461,0.0432744737574386,0.0176761486548803,0.0176761486548803,0.0432744737574386,0.2625812718252461
2350.0,0.4580299709585952,0.2628249392461242,0.0430420528296424,0.0176893010476289,0.0176893010476289,0.0430420528296424,0.2628249392461242
2360.0,0.4582279640449153,0.2630666160626828,0.0428117138645318,0.0177022692830963,0.0177022692830963,0.0428117138645318,0.2630666160626828
2370.0,0.4584242599674522,0.2633063105108515,0.0425834399404064,0.0177150557958694,0.0177150557958694,0.0425834399404064,0.2633063105108515
2380.0,0.4586188703157311,0.2635440311390163,0.0423572143032026,0.0177276629843146,0.0177276629843146,0.0423572143032026,0.2635440311390163
2390.0,0.4588118066461725,0.2637797867908668,0.0421330203608333,0.0177400932113976,0.0177400932113976,0.0421330203608333,0.2637797867908668
2400.0,0.4590030804817472,0.2640135865887885,0.0419108416778348,0.017752348805475,0.017752348805475,0.0419108416778348,0.2640135865887885
2410.0,0.4591927033116022,0.2642454399177886,0.0416906619703091,0.0177644320610594,0.0177644320610594,0.0416906619703091,0.2642454399177886
2420.0,0.4593806865906703,0.2644753564099525,0.0414724651011495,0.0177763452395598,0.0177763452395598,0.0414724651011495,0.2644753564099525
2430.0,0.4595670417392585,0.2647033459294296,0.0412562350755349,0.0177880905699959,0.0177880905699959,0.0412562350755349,0.2647033459294296
2440.0,0.4597517801426232,0.2649294185579351,0.0410419560366823,0.0177996702496897,0.0177996702496897,0.0410419560366823,0.2649294185579351
2450.0,0.4599349131505298,0.2651535845807646,0.0408296122618442,0.017811086444934,0.017811086444934,0.0408296122618442,0.2651535845807646
2460.0,0.4601164520767999,0.2653758544733145,0.04061918815854,0.0178223412916375,0.0178223412916375,0.04061918815854,0.2653758544733145
2470.0,0.460296408198852,0.2655962388880957,0.0404106682610102,0.0178334368959505,0.0178334368959505,0.0404106682610102,0.2655962388880957
2480.0,0.4604747927572303,0.265814748642235,0.0402040372268819,0.0178443753348681,0.0178443753348681,0.0402040372268819,0.265814748642235
2490.0,0.4606516169551302,0.2660313947054545,0.039999279834036,0.0178551586568146,0.0178551586568146,0.039999279834036,0.2660313947054545
2500.0,0.4608268919579175,0.2662461881885153,0.0397963809776649,0.0178657888822085,0.0178657888822085,0.0397963809776649,0.2662461881885153
2510.0,0.4610006288926467,0.2664591403321215,0.0395953256675125,0.0178762680040091,0.0178762680040091,0.0395953256675125,0.2664591403321215
2520.0,0.4611728388475725,0.266670262496268,0.0393960990252845,0.017886597988245,0.017886597988245,0.0393960990252845,0.266670262496268
2530.0,0.4613435328716677,0.2668795661500251,0.0391986862822232,0.0178967807745266,0.0178967807745266,0.0391986862822232,0.2668795661500251
2540.0,0.4615127219741357,0.2670870628617487,0.0390030727768343,0.0179068182765404,0.0179068182765404,0.0390030727768343,0.2670870628617487
2550.0,0.4616804171239282,0.2672927642897012,0.0388092439527621,0.0179167123825295,0.0179167123825295,0.0388092439527621,0.2672927642897012
2560.0,0.461846629249264,0.2674966821730775,0.0386171853567989,0.0179264649557575,0.0179264649557575,0.0386171853567989,0.2674966821730775
2570.0,0.4620113692371523,0.2676988283234218,0.0384268826370272,0.0179360778349586,0.0179360778349586,0.0384268826370272,0.2676988283234218
2580.0,0.4621746479329213,0.2678992146164227,0.038238321541082,0.0179455528347731,0.0179455528347731,0.038238321541082,0.2678992146164227
2590.0,0.46233647613975,0.2680978529840783,0.0380514879145306,0.01795489174617,0.01795489174617,0.0380514879145306,0.2680978529840783
2600.0,0.4624968646182065,0.2682947554072169,0.0378663676993584,0.0179640963368562,0.0179640963368562,0.0378663676993584,0.2682947554072169
2610.0,0.4626558240857956,0.268489933908366,0.0376829469325592,0.0179731683516737,0.0179731683516737,0.0376829469325592,0.268489933908366
2620.0,0.4628133652165117,0.2686834005449544,0.0375012117448192,0.0179821095129846,0.0179821095129846,0.0375012117448192,0.2686834005449544
2630.0,0.4629694986403954,0.2688751674028363,0.0373211483592924,0.0179909215210445,0.0179909215210445,0.0373211483592924,0.2688751674028363
2640.0,0.4631242349431098,0.2690652465901338,0.0371427430904592,0.0179996060543655,0.0179996060543655,0.0371427430904592,0.2690652465901338
2650.0,0.4632775846655123,0.269253650231376,0.0369659823430645,0.0180081647700681,0.0180081647700681,0.0369659823430645,0.269253650231376
2660.0,0.4634295583032441,0.269440390461931,0.0367908526111289,0.0180165993042231,0.0180165993042231,0.0367908526111289,0.269440390461931
2670.0,0.4635801663063256,0.2696254794227199,0.0366173404770293,0.0180249112721841,0.0180249112721841,0.0366173404770293,0.2696254794227199
2680.0,0.4637294190787629,0.2698089292552006,0.0364454326106433,0.0180331022689101,0.0180331022689101,0.0364454326106433,0.2698089292552006
2690.0,0.4638773269781657,0.2699907520966124,0.0362751157685536,0.0180411738692802,0.0180411738692802,0.0362751157685536,0.2699907520966124
2700.0,0.4640239003153699,0.27017096007547,0.0361063767933079,0.0180491276283982,0.0180491276283982,0.0361063767933079,0.27017096007547
2710.0,0.4641691493540789,0.2703495653073013,0.0359392026127301,0.0180569650818904,0.0180569650818904,0.0359392026127301,0.2703495653073013
2720.0,0.4643130843105059,0.2705265798906128,0.0357735802392803,0.0180646877461948,0.0180646877461948,0.0357735802392803,0.2705265798906128
2730.0,0.4644557153530383,0.2707020159030808,0.035609496769458,0.018072297118843,0.018072297118843,0.035609496769458,0.2707020159030808
2740.0,0.4645970526019018,0.2708758853979534,0.0354469393832469,0.0180797946787344,0.0180797946787344,0.0354469393832469,0.2708758853979534
2750.0,0.4647371061288419,0.271048200400658,0.0352858953435976,0.0180871818864044,0.0180871818864044,0.0352858953435976,0.271048200400658
2760.0,0.4648758859568145,0.2712189729056045,0.0351263519959445,0.0180944601842847,0.0180944601842847,0.0351263519959445,0.2712189729056045
2770.0,0.4650134020596899,0.2713882148731766,0.034968296767755,0.018101630996958,0.018101630996958,0.034968296767755,0.2713882148731766
2780.0,0.465149664361963,0.2715559382269014,0.0348117171681081,0.0181086957314066,0.0181086957314066,0.0348117171681081,0.2715559382269014
2790.0,0.4652846827384774,0.2717221548507916,0.0346566007872994,0.0181156557772546,0.0181156557772546,0.0346566007872994,0.2717221548507916
