56,2,2,4,C,D,0,1,0,1,0,0,0,1,1,0
57,2,2,4,C,D,0,1,0,1,0,0,0,1,1,1
58,2,2,4,C,D,0,1,0,1,0,0,1,0,0,0
59,2,2,4,C,D,0,1,0,1,0,0,1,0,0,1
60,2,2,4,C,D,0,1,0,1,0,0,1,0,1,0
61,2,2,4,C,D,0,1,0,1,0,0,1,0,1,1
62,2,2,4,C,D,0,1,0,1,0,0,1,1,0,0
63,2,2,4,C,D,0,1,0,1,0,0,1,1,0,1
64,2,2,4,C,D,0,1,0,1,0,0,1,1,1,0
65,2,2,4,C,D,0,1,0,1,0,0,1,1,1,1
66,2,2,4,C,D,0,1,0,1,0,1,0,0,0,0
67,2,2,4,C,D,0,1,0,1,0,1,0,0,0,1
68,2,2,4,C,D,0,1,0,1,0,1,0,0,1,0
69,2,2,4,C,D,0,1,0,1,0,1,0,0,1,1
70,2,2,4,C,D,0,1,0,1,0,1,0,1,0,0
71,2,2,4,C,D,0,1,0,1,0,1,0,1,0,1
72,2,2,4,C,D,0,1,0,1,0,1,0,1,1,0
73,2,2,4,C,D,0,1,0,1,0,1,0,1,1,1
74,2,2,4,C,D,0,1,0,1,0,1,1,0,0,0
75,2,2,4,C,D,0,1,0,1,0,1,1,0,0,1
76,2,2,4,C,D,0,1,0,1,0,1,1,0,1,0
77,2,2,4,C,D,0,1,0,1,0,1,1,0,1,1
78,2,2,4,C,D,0,1,0,1,0,1,1,1,0,0
79,2,2,4,C,D,0,1,0,1,0,1,1,1,0,1
80,2,2,4,C,D,0,1,0,1,0,1,1,1,1,0
81,2,2,4,C,D,0,1,0,1,0,1,1,1,1,1
82,2,2,4,C,D,0,1,0,1,1,0,0,0,0,0
83,2,2,4,C,D,0,1,0,1,1,0,0,0,0,1
84,2,2,4,C,D,0,1,0,1,1,0,0,0,1,0
85,2,2,4,C,D,0,1,0,1,1,0,0,0,1,1
86,2,2,4,C,D,0,1,0,1,1,0,0,1,0,0
87,2,2,4,C,D,0,1,0,1,1,0,0,1,0,1
88,2,2,4,C,D,0,1,0,1,1,0,0,1,1,0
89,2,2,4,C,D,0,1,0,1,1,0,0,1,1,1
90,2,2,4,C,D,0,1,0,1,1,0,1,0,0,0
91,2,2,4,C,D,0,1,0,1,1,0,1,0,0,1
92,2,2,4,C,D,0,1,0,1,1,0,1,0,1,0
93,2,2,4,C,D,0,1,0,1,1,0,1,0,1,1
94,2,2,4,C,D,0,1,0,1,1,0,1,1,0,0
95,2,2,4,C,D,0,1,0,1,1,0,1,1,0,1
96,2,2,4,C,D,0,1,0,1,1,0,1,1,1,0
97,2,2,4,C,D,0,1,0,1,1,0,1,1,1,1
98,2,2,4,C,D,0,1,0,1,1,1,0,0,0,0
99,2,2,4,C,D,0,1,0,1,1,1,0,0,0,1
100,2,2,4,C,D,0,1,0,1,1,1,0,0,1,0
101,2,2,4,C,D,0,1,0,1,1,1,0,0,1,1
102,2,2,4,C,D,0,1,0,1,1,1,0,1,0,0
103,2,2,4,C,D,0,1,0,1,1,1,0,1,0,1
104,2,2,4,C,D,0,1,0,1,1,1,0,1,1,0
105,2,2,4,C,D,0,1,0,1,1,1,0,1,1,1
106,2,2,4,C,D,0,1,0,1,1,1,1,0,0,0
107,2,2,4,C,D,0,1,0,1,1,1,1,0,0,1
108,2,2,4,C,D,0,1,0,1,1,1,1,0,1,0
109,2,2,4,C,D,0,1,0,1,1,1,1,0,1,1
110,2,2,4,C,D,0,1,0,1,1,1,1,1,0,0
111,2,2,4,C,D,0,1,0,1,1,1,1,1,0,1
112,2,2,4,C,D,0,1,0,1,1,1,1,1,1,0
113,2,2,4,C,D,0,1,0,1,1,1,1,1,1,1
114,2,2,4,C,D,0,1,1,0,0,0,0,0,0,0
115,2,2,4,C,D,0,1,1,0,0,0,0,0,0,1
116,2,2,4,C,D,0,1,1,0,0,0,0,0,1,0
117,2,2,4,C,D,0,1,1,0,0,0,0,0,1,1
118,2,2,4,C,D,0,1,1,0,0,0,0,1,0,0
119,2,2,4,C,D,0,1,1,0,0,0,0,1,0,1
120,2,2,4,C,D,0,1,1,0,0,0,0,1,1,0
121,2,2,4,C,D,0,1,1,0,0,0,0,1,1,1
122,2,2,4,C,D,0,1,1,0,0,0,1,0,0,0
123,2,2,4,C,D,0,1,1,0,0,0,1,0,0,1
124,2,2,4,C,D,0,1,1,0,0,0,1,0,1,0
125,2,2,4,C,D,0,1,1,0,0,0,1,0,1,1
126,2,2,4,C,D,0,1,1,0,0,0,1,1,0,0
127,2,2,4,C,D,0,1,1,0,0,0,1,1,0,1
128,2,2,4,C,D,0,1,1,0,0,0,1,1,1,0
129,2,2,4,C,D,0,1,1,0,0,0,1,1,1,1
130,2,2,4,C,D,0,1,1,0,0,1,0,0,0,0
131,2,2,4,C,D,0,1,1,0,0,1,0,0,0,1
132,2,2,4,C,D,0,1,1,0,0,1,0,0,1,0
133,2,2,4,C,D,0,1,1,0,0,1,0,0,1,1
134,2,2,4,C,D,0,1,1,0,0,1,0,1,0,0
135,2,2,4,C,D,0,1,1,0,0,1,0,1,0,1
136,2,2,4,C,D,0,1,1,0,0,1,0,1,1,0
137,2,2,4,C,D,0,1,1,0,0,1,0,1,1,1
138,2,2,4,C,D,0,1,1,0,0,1,1,0,0,0
139,2,2,4,C,D,0,1,1,0,0,1,1,0,0,1
140,2,2,4,C,D,0,1,1,0,0,1,1,0,1,0
141,2,2,4,C,D,0,1,1,0,0,1,1,0,1,1
142,2,2,4,C,D,0,1,1,0,0,1,1,1,0,0
143,2,2,4,C,D,0,1,1,0,0,1,1,1,0,1
144,2,2,4,C,D,0,1,1,0,0,1,1,1,1,0
145,2,2,4,C,D,0,1,1,0,0,1,1,1,1,1
146,2,2,4,C,D,0,1,1,0,1,0,0,0,0,0
147,2,2,4,C,D,0,1,1,0,1,0,0,0,0,1
148,2,2,4,C,D,0,1,1,0,1,0,0,0,1,0
149,2,2,4,C,D,0,1,1,0,1,0,0,0,1,1
150,2,2,4,C,D,0,1,1,0,1,0,0,1,0,0
151,2,2,4,C,D,0,1,1,0,1,0,0,1,0,1
152,2,2,4,C,D,0,1,1,0,1,0,0,1,1,0
153,2,2,4,C,D,0,1,1,0,1,0,0,1,1,1
154,2,2,4,C,D,0,1,1,0,1,0,1,0,0,0
155,2,2,4,C,D,0,1,1,0,1,0,1,0,0,1
156,2,2,4,C,D,0,1,1,0,1,0,1,0,1,0
157,2,2,4,C,D,0,1,1,0,1,0,1,0,1,1
158,2,2,4,C,D,0,1,1,0,1,0,1,1,0,0
159,2,2,4,C,D,0,1,1,0,1,0,1,1,0,1
160,2,2,4,C,D,0,1,1,0,1,0,1,1,1,0
161,2,2,4,C,D,0,1,1,0,1,0,1,1,1,1
162,2,2,4,C,D,0,1,1,0,1,1,0,0,0,0
163,2,2,4,C,D,0,1,1,0,1,1,0,0,0,1
164,2,2,4,C,D,0,1,1,0,1,1,0,0,1,0
165,2,2,4,C,D,0,1,1,0,1,1,0,0,1,1
166,2,2,4,C,D,0,1,1,0,1,1,0,1,0,0
167,2,2,4,C,D,0,1,1,0,1,1,0,1,0,1
168,2,2,4,C,D,0,1,1,0,1,1,0,1,1,0
169,2,2,4,C,D,0,1,1,0,1,1,0,1,1,1
170,2,2,4,C,D,0,1,1,0,1,1,1,0,0,0
171,2,2,4,C,D,0,1,1,0,1,1,1,0,0,1
172,2,2,4,C,D,0,1,1,0,1,1,1,0,1,0
173,2,2,4,C,D,0,1,1,0,1,1,1,0,1,1
174,2,2,4,C,D,0,1,1,0,1,1,1,1,0,0
175,2,2,4,C,D,0,1,1,0,1,1,1,1,0,1
176,2,2,4,C,D,0,1,1,0,1,1,1,1,1,0
177,2,2,4,C,D,0,1,1,0,1,1,1,1,1,1
178,2,2,4,C,D,0,1,1,1,0,0,0,0,0,0
179,2,2,4,C,D,0,1,1,1,0,0,0,0,0,1
180,2,2,4,C,D,0,1,1,1,0,0,0,0,1,0
181,2,2,4,C,D,0,1,1,1,0,0,0,0,1,1
182,2,2,4,C,D,0,1,1,1,0,0,0,1,0,0
183,2,2,4,C,D,0,1,1,1,0,0,0,1,0,1
184,2,2,4,C,D,0,1,1,1,0,0,0,1,1,0
185,2,2,4,C,D,0,1,1,1,0,0,0,1,1,1
186,2,2,4,C,D,0,1,1,1,0,0,1,0,0,0
187,2,2,4,C,D,0,1,1,1,0,0,1,0,0,1
188,2,2,4,C,D,0,1,1,1,0,0,1,0,1,0
189,2,2,4,C,D,0,1,1,1,0,0,1,0,1,1
190,2,2,4,C,D,0,1,1,1,0,0,1,1,0,0
191,2,2,4,C,D,0,1,1,1,0,0,1,1,0,1
192,2,2,4,C,D,0,1,1,1,0,0,1,1,1,0
193,2,2,4,C,D,0,1,1,1,0,0,1,1,1,1
194,2,2,4,C,D,0,1,1,1,0,1,0,0,0,0
195,2,2,4,C,D,0,1,1,1,0,1,0,0,0,1
196,2,2,4,C,D,0,1,1,1,0,1,0,0,1,0
197,2,2,4,C,D,0,1,1,1,0,1,0,0,1,1
198,2,2,4,C,D,0,1,1,1,0,1,0,1,0,0
199,2,2,4,C,D,0,1,1,1,0,1,0,1,0,1
200,2,2,4,C,D,0,1,1,1,0,1,0,1,1,0
201,2,2,4,C,D,0,1,1,1,0,1,0,1,1,1
202,2,2,4,C,D,0,1,1,1,0,1,1,0,0,0
203,2,2,4,C,D,0,1,1,1,0,1,1,0,0,1
204,2,2,4,C,D,0,1,1,1,0,1,1,0,1,0
205,2,2,4,C,D,0,1,1,1,0,1,1,0,1,1
206,2,2,4,C,D,0,1,1,1,0,1,1,1,0,0
207,2,2,4,C,D,0,1,1,1,0,1,1,1,0,1
208,2,2,4,C,D,0,1,1,1,0,1,1,1,1,0
209,2,2,4,C,D,0,1,1,1,0,1,1,1,1,1
210,2,2,4,C,D,0,1,1,1,1,0,0,0,0,0
211,2,2,4,C,D,0,1,1,1,1,0,0,0,0,1
212,2,2,4,C,D,0,1,1,1,1,0,0,0,1,0
213,2,2,4,C,D,0,1,1,1,1,0,0,0,1,1
214,2,2,4,C,D,0,1,1,1,1,0,0,1,0,0
215,2,2,4,C,D,0,1,1,1,1,0,0,1,0,1
216,2,2,4,C,D,0,1,1,1,1,0,0,1,1,0
217,2,2,4,C,D,0,1,1,1,1,0,0,1,1,1
218,2,2,4,C,D,0,1,1,1,1,0,1,0,0,0
219,2,2,4,C,D,0,1,1,1,1,0,1,0,0,1
220,2,2,4,C,D,0,1,1,1,1,0,1,0,1,0
221,2,2,4,C,D,0,1,1,1,1,0,1,0,1,1
222,2,2,4,C,D,0,1,1,1,1,0,1,1,0,0
223,2,2,4,C,D,0,1,1,1,1,0,1,1,0,1
224,2,2,4,C,D,0,1,1,1,1,0,1,1,1,0
225,2,2,4,C,D,0,1,1,1,1,0,1,1,1,1
226,2,2,4,C,D,0,1,1,1,1,1,0,0,0,0
227,2,2,4,C,D,0,1,1,1,1,1,0,0,0,1
228,2,2,4,C,D,0,1,1,1,1,1,0,0,1,0
229,2,2,4,C,D,0,1,1,1,1,1,0,0,1,1
230,2,2,4,C,D,0,1,1,1,1,1,0,1,0,0
231,2,2,4,C,D,0,1,1,1,1,1,0,1,0,1
232,2,2,4,C,D,0,1,1,1,1,1,0,1,1,0
233,2,2,4,C,D,0,1,1,1,1,1,0,1,1,1
234,2,2,4,C,D,0,1,1,1,1,1,1,0,0,0
235,2,2,4,C,D,0,1,1,1,1,1,1,0,0,1
236,2,2,4,C,D,0,1,1,1,1,1,1,0,1,0
237,2,2,4,C,D,0,1,1,1,1,1,1,0,1,1
238,2,2,4,C,D,0,1,1,1,1,1,1,1,0,0
239,2,2,4,C,D,0,1,1,1,1,1,1,1,0,1
240,2,2,4,C,D,0,1,1,1,1,1,1,1,1,0
241,2,2,4,C,D,0,1,1,1,1,1,1,1,1,1
242,2,2,4,D,C,1,0,0,0,0,0,0,0,0,0
243,2,2,4,D,C,1,0,0,0,0,1,0,0,0,0
244,2,2,4,D,C,1,0,0,0,0,1,0,0,0,1
245,2,2,4,D,C,1,0,0,0,0,1,0,0,1,0
246,2,2,4,D,C,1,0,0,0,0,1,0,0,1,1
247,2,2,4,D,C,1,0,0,0,0,1,0,1,0,0
248,2,2,4,D,C,1,0,0,0,0,1,0,1,0,1
249,2,2,4,D,C,1,0,0,0,0,1,0,1,1,0
250,2,2,4,D,C,1,0,0,0,0,1,0,1,1,1
251,2,2,4,D,C,1,0,0,0,0,1,1,0,0,0
252,2,2,4,D,C,1,0,0,0,0,1,1,0,0,1
253,2,2,4,D,C,1,0,0,0,0,1,1,0,1,0
254,2,2,4,D,C,1,0,0,0,0,1,1,0,1,1
255,2,2,4,D,C,1,0,0,0,0,1,1,1,0,0
256,2,2,4,D,C,1,0,0,0,0,1,1,1,0,1
257,2,2,4,D,C,1,0,0,0,0,1,1,1,1,0
258,2,2,4,D,C,1,0,0,0,0,1,1,1,1,1
259,2,2,4,D,C,1,0,0,0,1,0,0,0,0,0
260,2,2,4,D,C,1,0,0,0,1,0,0,0,0,1
261,2,2,4,D,C,1,0,0,0,1,0,0,0,1,0
262,2,2,4,D,C,1,0,0,0,1,0,0,0,1,1
263,2,2,4,D,C,1,0,0,0,1,0,0,1,0,0
264,2,2,4,D,C,1,0,0,0,1,0,0,1,0,1
265,2,2,4,D,C,1,0,0,0,1,0,0,1,1,0
266,2,2,4,D,C,1,0,0,0,1,0,0,1,1,1
267,2,2,4,D,C,1,0,0,0,1,0,1,0,0,0
268,2,2,4,D,C,1,0,0,0,1,0,1,0,0,1
269,2,2,4,D,C,1,0,0,0,1,0,1,0,1,0
270,2,2,4,D,C,1,0,0,0,1,0,1,0,1,1
271,2,2,4,D,C,1,0,0,0,1,0,1,1,0,0
272,2,2,4,D,C,1,0,0,0,1,0,1,1,0,1
273,2,2,4,D,C,1,0,0,0,1,0,1,1,1,0
274,2,2,4,D,C,1,0,0,0,1,0,1,1,1,1
275,2,2,4,D,C,1,0,0,0,1,1,0,0,0,0
276,2,2,4,D,C,1,0,0,0,1,1,0,0,0,1
277,2,2,4,D,C,1,0,0,0,1,1,0,0,1,0
278,2,2,4,D,C,1,0,0,0,1,1,0,0,1,1
279,2,2,4,D,C,1,0,0,0,1,1,0,1,0,0
280,2,2,4,D,C,1,0,0,0,1,1,0,1,0,1
281,2,2,4,D,C,1,0,0,0,1,1,0,1,1,0
282,2,2,4,D,C,1,0,0,0,1,1,0,1,1,1
283,2,2,4,D,C,1,0,0,0,1,1,1,0,0,0
284,2,2,4,D,C,1,0,0,0,1,1,1,0,0,1
285,2,2,4,D,C,1,0,0,0,1,1,1,0,1,0
286,2,2,4,D,C,1,0,0,0,1,1,1,0,1,1
287,2,2,4,D,C,1,0,0,0,1,1,1,1,0,0
288,2,2,4,D,C,1,0,0,0,1,1,1,1,0,1
289,2,2,4,D,C,1,0,0,0,1,1,1,1,1,0
290,2,2,4,D,C,1,0,0,0,1,1,1,1,1,1
291,2,2,4,D,C,1,0,0,1,0,0,0,0,0,0
292,2,2,4,D,C,1,0,0,1,0,0,0,0,0,1
293,2,2,4,D,C,1,0,0,1,0,0,0,0,1,0
294,2,2,4,D,C,1,0,0,1,0,0,0,0,1,1
295,2,2,4,D,C,1,0,0,1,0,0,0,1,0,0
296,2,2,4,D,C,1,0,0,1,0,0,0,1,0,1
297,2,2,4,D,C,1,0,0,1,0,0,0,1,1,0
298,2,2,4,D,C,1,0,0,1,0,0,0,1,1,1
299,2,2,4,D,C,1,0,0,1,0,0,1,0,0,0
300,2,2,4,D,C,1,0,0,1,0,0,1,0,0,1
301,2,2,4,D,C,1,0,0,1,0,0,1,0,1,0
302,2,2,4,D,C,1,0,0,1,0,0,1,0,1,1
303,2,2,4,D,C,1,0,0,1,0,0,1,1,0,0
304,2,2,4,D,C,1,0,0,1,0,0,1,1,0,1
305,2,2,4,D,C,1,0,0,1,0,0,1,1,1,0
306,2,2,4,D,C,1,0,0,1,0,0,1,1,1,1
307,2,2,4,D,C,1,0,0,1,0,1,0,0,0,0
308,2,2,4,D,C,1,0,0,1,0,1,0,0,0,1
309,2,2,4,D,C,1,0,0,1,0,1,0,0,1,0
310,2,2,4,D,C,1,0,0,1,0,1,0,0,1,1
311,2,2,4,D,C,1,0,0,1,0,1,0,1,0,0
312,2,2,4,D,C,1,0,0,1,0,1,0,1,0,1
313,2,2,4,D,C,1,0,0,1,0,1,0,1,1,0
314,2,2,4,D,C,1,0,0,1,0,1,0,1,1,1
315,2,2,4,D,C,1,0,0,1,0,1,1,0,0,0
316,2,2,4,D,C,1,0,0,1,0,1,1,0,0,1
317,2,2,4,D,C,1,0,0,1,0,1,1,0,1,0
318,2,2,4,D,C,1,0,0,1,0,1,1,0,1,1
319,2,2,4,D,C,1,0,0,1,0,1,1,1,0,0
320,2,2,4,D,C,1,0,0,1,0,1,1,1,0,1
321,2,2,4,D,C,1,0,0,1,0,1,1,1,1,0
322,2,2,4,D,C,1,0,0,1,0,1,1,1,1,1
323,2,2,4,D,C,1,0,0,1,1,0,0,0,0,0
324,2,2,4,D,C,1,0,0,1,1,0,0,0,0,1
325,2,2,4,D,C,1,0,0,1,1,0,0,0,1,0
326,2,2,4,D,C,1,0,0,1,1,0,0,0,1,1
327,2,2,4,D,C,1,0,0,1,1,0,0,1,0,0
328,2,2,4,D,C,1,0,0,1,1,0,0,1,0,1
329,2,2,4,D,C,1,0,0,1,1,0,0,1,1,0
330,2,2,4,D,C,1,0,0,1,1,0,0,1,1,1
331,2,2,4,D,C,1,0,0,1,1,0,1,0,0,0
332,2,2,4,D,C,1,0,0,1,1,0,1,0,0,1
333,2,2,4,D,C,1,0,0,1,1,0,1,0,1,0
334,2,2,4,D,C,1,0,0,1,1,0,1,0,1,1
335,2,2,4,D,C,1,0,0,1,1,0,1,1,0,0
336,2,2,4,D,C,1,0,0,1,1,0,1,1,0,1
337,2,2,4,D,C,1,0,0,1,1,0,1,1,1,0
338,2,2,4,D,C,1,0,0,1,1,0,1,1,1,1
339,2,2,4,D,C,1,0,0,1,1,1,0,0,0,0
340,2,2,4,D,C,1,0,0,1,1,1,0,0,0,1
341,2,2,4,D,C,1,0,0,1,1,1,0,0,1,0
342,2,2,4,D,C,1,0,0,1,1,1,0,0,1,1
343,2,2,4,D,C,1,0,0,1,1,1,0,1,0,0
344,2,2,4,D,C,1,0,0,1,1,1,0,1,0,1
345,2,2,4,D,C,1,0,0,1,1,1,0,1,1,0
346,2,2,4,D,C,1,0,0,1,1,1,0,1,1,1
347,2,2,4,D,C,1,0,0,1,1,1,1,0,0,0
348,2,2,4,D,C,1,0,0,1,1,1,1,0,0,1
349,2,2,4,D,C,1,0,0,1,1,1,1,0,1,0
350,2,2,4,D,C,1,0,0,1,1,1,1,0,1,1
351,2,2,4,D,C,1,0,0,1,1,1,1,1,0,0
352,2,2,4,D,C,1,0,0,1,1,1,1,1,0,1
353,2,2,4,D,C,1,0,0,1,1,1,1,1,1,0
354,2,2,4,D,C,1,0,0,1,1,1,1,1,1,1
355,2,2,4,D,C,1,0,1,0,0,0,0,0,0,0
356,2,2,4,D,C,1,0,1,0,0,0,0,0,0,1
357,2,2,4,D,C,1,0,1,0,0,0,0,0,1,0
358,2,2,4,D,C,1,0,1,0,0,0,0,0,1,1
359,2,2,4,D,C,1,0,1,0,0,0,0,1,0,0
360,2,2,4,D,C,1,0,1,0,0,0,0,1,0,1
361,2,2,4,D,C,1,0,1,0,0,0,0,1,1,0
362,2,2,4,D,C,1,0,1,0,0,0,0,1,1,1
363,2,2,4,D,C,1,0,1,0,0,0,1,0,0,0
364,2,2,4,D,C,1,0,1,0,0,0,1,0,0,1
365,2,2,4,D,C,1,0,1,0,0,0,1,0,1,0
366,2,2,4,D,C,1,0,1,0,0,0,1,0,1,1
367,2,2,4,D,C,1,0,1,0,0,0,1,1,0,0
368,2,2,4,D,C,1,0,1,0,0,0,1,1,0,1
369,2,2,4,D,C,1,0,1,0,0,0,1,1,1,0
370,2,2,4,D,C,1,0,1,0,0,0,1,1,1,1
371,2,2,4,D,C,1,0,1,0,0,1,0,0,0,0
372,2,2,4,D,C,1,0,1,0,0,1,0,0,0,1
373,2,2,4,D,C,1,0,1,0,0,1,0,0,1,0
374,2,2,4,D,C,1,0,1,0,0,1,0,0,1,1
375,2,2,4,D,C,1,0,1,0,0,1,0,1,0,0
376,2,2,4,D,C,1,0,1,0,0,1,0,1,0,1
377,2,2,4,D,C,1,0,1,0,0,1,0,1,1,0
378,2,2,4,D,C,1,0,1,0,0,1,0,1,1,1
379,2,2,4,D,C,1,0,1,0,0,1,1,0,0,0
380,2,2,4,D,C,1,0,1,0,0,1,1,0,0,1
381,2,2,4,D,C,1,0,1,0,0,1,1,0,1,0
382,2,2,4,D,C,1,0,1,0,0,1,1,0,1,1
383,2,2,4,D,C,1,0,1,0,0,1,1,1,0,0
384,2,2,4,D,C,1,0,1,0,0,1,1,1,0,1
385,2,2,4,D,C,1,0,1,0,0,1,1,1,1,0
386,2,2,4,D,C,1,0,1,0,0,1,1,1,1,1
387,2,2,4,D,C,1,0,1,0,1,0,0,0,0,0
388,2,2,4,D,C,1,0,1,0,1,0,0,0,0,1
389,2,2,4,D,C,1,0,1,0,1,0,0,0,1,0
390,2,2,4,D,C,1,0,1,0,1,0,0,0,1,1
391,2,2,4,D,C,1,0,1,0,1,0,0,1,0,0
392,2,2,4,D,C,1,0,1,0,1,0,0,1,0,1
393,2,2,4,D,C,1,0,1,0,1,0,0,1,1,0
394,2,2,4,D,C,1,0,1,0,1,0,0,1,1,1
395,2,2,4,D,C,1,0,1,0,1,0,1,0,0,0
396,2,2,4,D,C,1,0,1,0,1,0,1,0,0,1
397,2,2,4,D,C,1,0,1,0,1,0,1,0,1,0
398,2,2,4,D,C,1,0,1,0,1,0,1,0,1,1
399,2,2,4,D,C,1,0,1,0,1,0,1,1,0,0
400,2,2,4,D,C,1,0,1,0,1,0,1,1,0,1
401,2,2,4,D,C,1,0,1,0,1,0,1,1,1,0
402,2,2,4,D,C,1,0,1,0,1,0,1,1,1,1
403,2,2,4,D,C,1,0,1,0,1,1,0,0,0,0
404,2,2,4,D,C,1,0,1,0,1,1,0,0,0,1
405,2,2,4,D,C,1,0,1,0,1,1,0,0,1,0
406,2,2,4,D,C,1,0,1,0,1,1,0,0,1,1
407,2,2,4,D,C,1,0,1,0,1,1,0,1,0,0
408,2,2,4,D,C,1,0,1,0,1,1,0,1,0,1
409,2,2,4,D,C,1,0,1,0,1,1,0,1,1,0
410,2,2,4,D,C,1,0,1,0,1,1,0,1,1,1
411,2,2,4,D,C,1,0,1,0,1,1,1,0,0,0
412,2,2,4,D,C,1,0,1,0,1,1,1,0,0,1
413,2,2,4,D,C,1,0,1,0,1,1,1,0,1,0
414,2,2,4,D,C,1,0,1,0,1,1,1,0,1,1
415,2,2,4,D,C,1,0,1,0,1,1,1,1,0,0
416,2,2,4,D,C,1,0,1,0,1,1,1,1,0,1
417,2,2,4,D,C,1,0,1,0,1,1,1,1,1,0
418,2,2,4,D,C,1,0,1,0,1,1,1,1,1,1
419,2,2,4,D,C,1,0,1,1,0,0,0,0,0,0
420,2,2,4,D,C,1,0,1,1,0,0,0,0,0,1
421,2,2,4,D,C,1,0,1,1,0,0,0,0,1,0
422,2,2,4,D,C,1,0,1,1,0,0,0,0,1,1
423,2,2,4,D,C,1,0,1,1,0,0,0,1,0,0
424,2,2,4,D,C,1,0,1,1,0,0,0,1,0,1
425,2,2,4,D,C,1,0,1,1,0,0,0,1,1,0
426,2,2,4,D,C,1,0,1,1,0,0,0,1,1,1
427,2,2,4,D,C,1,0,1,1,0,0,1,0,0,0
428,2,2,4,D,C,1,0,1,1,0,0,1,0,0,1
429,2,2,4,D,C,1,0,1,1,0,0,1,0,1,0
430,2,2,4,D,C,1,0,1,1,0,0,1,0,1,1
431,2,2,4,D,C,1,0,1,1,0,0,1,1,0,0
432,2,2,4,D,C,1,0,1,1,0,0,1,1,0,1
433,2,2,4,D,C,1,0,1,1,0,0,1,1,1,0
434,2,2,4,D,C,1,0,1,1,0,0,1,1,1,1
435,2,2,4,D,C,1,0,1,1,0,1,0,0,0,0
436,2,2,4,D,C,1,0,1,1,0,1,0,0,0,1
437,2,2,4,D,C,1,0,1,1,0,1,0,0,1,0
