time,cooperation_rate,50,51,54,55,58,59,63,82,84,86,90,270,334,348,350,398,412,414,444,462,476,478
0.0,0.2500000122102497,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804
10.0,0.1864352003226382,0.0014063651844378,0.0026239963413174,0.0014148616377263,0.0026357733827215,0.0014286920929795,0.0026738108444621,0.0026855111365913,0.0014788410036786,0.0024967643046026,0.0014882951068525,0.0015005344658882,0.0026855111365913,0.0026738108444621,0.0015005344658882,0.0014286920929795,0.0026357733827215,0.0014882951068525,0.0014148616377263,0.0024967643046026,0.0026239963413174,0.0014788410036786,0.0014063651844378
70.0,0.4158672091734165,0.0032584414631158,0.0133858087335925,0.003219295098219,0.0131026746256846,0.0027980627001068,0.0100884902865334,0.0097694169966307,0.0031146561407189,0.0048481519655239,0.0030721209035021,0.0026090494896792,0.0097694169966307,0.0100884902865334,0.0026090494896792,0.0027980627001068,0.0131026746256846,0.0030721209035021,0.003219295098219,0.0048481519655239,0.0133858087335925,0.0031146561407189,0.0032584414631158
80.0,0.4159410206535066,0.0033162546359563,0.0141329484517563,0.0032653072642885,0.0137625388934608,0.002767547416237,0.0100223681740193,0.0096384389767343,0.003127275989723,0.0048497937401619,0.003073367333497,0.0025371891248599,0.0096384389767343,0.0100223681740193,0.0025371891248599,0.002767547416237,0.0137625388934608,0.003073367333497,0.0032653072642885,0.0048497937401619,0.0141329484517563,0.003127275989723,0.0033162546359563
90.0,0.4158996853556519,0.0033253672796247,0.0147154304542254,0.0032640618485388,0.0142599561221892,0.0026999994374545,0.0098153778438828,0.0093780952510139,0.0030982497094168,0.0047983531855257,0.0030347952992652,0.0024382416135478,0.0093780952510139,0.0098153778438828,0.0024382416135478,0.0026999994374545,0.0142599561221892,0.0030347952992652,0.0032640618485388,0.0047983531855257,0.0147154304542254,0.0030982497094168,0.0033253672796247
100.0,0.4156902731472685,0.0033028266638678,0.0151985106600551,0.0032327213123964,0.0146605161606596,0.0026115662663951,0.009528380909941,0.0090484057074663,0.0030439125847906,0.0047151194999028,0.0029727504654529,0.0023269027500524,0.0090484057074663,0.009528380909941,0.0023269027500524,0.0026115662663951,0.0146605161606596,0.0029727504654529,0.0032327213123964,0.0047151194999028,0.0151985106600551,0.0030439125847906,0.0033028266638678
110.0,0.4152765853321301,0.0032593999420452,0.015623210263469,0.0031820412497191,0.0150051304774934,0.0025120988457153,0.0091974069222448,0.0086843246676999,0.0029743052320333,0.0046121724870698,0.0028971708578689,0.0022116750817481,0.0086843246676999,0.0091974069222448,0.0022116750817481,0.0025120988457153,0.0150051304774934,0.0028971708578689,0.0031820412497191,0.0046121724870698,0.015623210263469,0.0029743052320333,0.0032593999420452
120.0,0.414638736485498,0.0032016987732114,0.0160134196487491,0.0031185676626167,0.0153174951693259,0.0024074674874301,0.0088428873823116,0.0083052725480328,0.0028954196185248,0.0044959682104979,0.0028139057745855,0.0020972813175816,0.0083052725480328,0.0088428873823116,0.0020972813175816,0.0024074674874301,0.0153174951693259,0.0028139057745855,0.0031185676626167,0.0044959682104979,0.0160134196487491,0.0028954196185248,0.0032016987732114
130.0,0.4137699422544009,0.0031339235597901,0.0163826844921022,0.00304641056115,0.0156109885352769,0.0023012703368127,0.0084765596246344,0.007922085930424,0.002810938393296,0.0043700269168471,0.0027264827273932,0.0019863454688964,0.007922085930424,0.0084765596246344,0.0019863454688964,0.0023012703368127,0.0156109885352769,0.0027264827273932,0.00304641056115,0.0043700269168471,0.0163826844921022,0.002810938393296,0.0031339235597901
