,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,252.0,284.0,316.0,348.0,380.0,412.0,444.0,476.0
82.0,0.9437328094302552,0.9434428045059512,0.9431326439340454,0.9431533525928524,0.9417242468278124,0.9425342052354482,0.9412427435349296,0.9422356431927984,0.9422356431927984,0.9412427435349296,0.9425342052354482,0.9417242468278124,0.9431533525928524,0.9431326439340454,0.9434428045059512,0.9437328094302552
84.0,0.9436192535386332,0.9433287679097194,0.9435877106045588,0.9432965010826744,0.9428141844257724,0.9424208023726328,0.942778240791296,0.942383906112106,0.942383906112106,0.942778240791296,0.9424208023726328,0.9428141844257724,0.9432965010826744,0.9435877106045588,0.9433287679097194,0.9436192535386332
86.0,0.9432362210174532,0.9435877106045588,0.942704139764527,0.9432965010826744,0.9413623348928972,0.9426845501086067,0.9409196052364558,0.942383906112106,0.942383906112106,0.9409196052364558,0.9426845501086067,0.9413623348928972,0.9432965010826744,0.942704139764527,0.9435877106045588,0.9432362210174532
88.0,0.943510175091376,0.9434751304403408,0.9434751304403408,0.9434399999999998,0.9427050425898268,0.9425726609713878,0.9426652593496656,0.9425325192833937,0.9425325192833937,0.9426652593496656,0.9425726609713878,0.9427050425898268,0.9434399999999998,0.9434751304403408,0.9434751304403408,0.943510175091376
90.0,0.942014901690808,0.9427002670987276,0.9415237902059508,0.9424059019611254,0.943289606458123,0.9429852708251512,0.9426313445188128,0.942681483949266,0.942681483949266,0.9426313445188128,0.9429852708251512,0.943289606458123,0.9424059019611254,0.9415237902059508,0.9427002670987276,0.942014901690808
92.0,0.9432634775098744,0.9429609538094232,0.9432317681367144,0.9429285171036366,0.9431682604327364,0.9428633417636438,0.9431364562118126,0.9428308013582132,0.9428308013582132,0.9431364562118126,0.9428633417636438,0.9431682604327364,0.9429285171036366,0.9432317681367144,0.9429609538094232,0.9432634775098744
94.0,0.941672481273204,0.9428595301476524,0.9412205044679808,0.9425629579328816,0.9427389805799252,0.9431364562118126,0.9421623308125454,0.9428308013582132,0.9428308013582132,0.9421623308125454,0.9431364562118126,0.9427389805799252,0.9425629579328816,0.9412205044679808,0.9428595301476524,0.941672481273204
96.0,0.9431575800189288,0.943122325727822,0.943122325727822,0.9430869881530104,0.9430515669990246,0.9430160619689946,0.9430160619689946,0.9429804727646454,0.9429804727646454,0.9430160619689946,0.9430160619689946,0.9430515669990246,0.9430869881530104,0.943122325727822,0.943122325727822,0.9431575800189288
252.0,0.9431575800189288,0.943122325727822,0.943122325727822,0.9430869881530104,0.9430515669990246,0.9430160619689946,0.9430160619689946,0.9429804727646454,0.9429804727646454,0.9430160619689946,0.9430160619689946,0.9430515669990246,0.9430869881530104,0.943122325727822,0.943122325727822,0.9431575800189288
284.0,0.941672481273204,0.9428595301476524,0.9412205044679808,0.9425629579328816,0.9427389805799252,0.9431364562118126,0.9421623308125454,0.9428308013582132,0.9428308013582132,0.9421623308125454,0.9431364562118126,0.9427389805799252,0.9425629579328816,0.9412205044679808,0.9428595301476524,0.941672481273204
316.0,0.9432634775098744,0.9429609538094232,0.9432317681367144,0.9429285171036366,0.9431682604327364,0.9428633417636438,0.9431364562118126,0.9428308013582132,0.9428308013582132,0.9431364562118126,0.9428633417636438,0.9431682604327364,0.9429285171036366,0.9432317681367144,0.9429609538094232,0.9432634775098744
348.0,0.942014901690808,0.9427002670987276,0.9415237902059508,0.9424059019611254,0.943289606458123,0.9429852708251512,0.9426313445188128,0.942681483949266,0.942681483949266,0.9426313445188128,0.9429852708251512,0.943289606458123,0.9424059019611254,0.9415237902059508,0.9427002670987276,0.942014901690808
380.0,0.943510175091376,0.9434751304403408,0.9434751304403408,0.9434399999999998,0.9427050425898268,0.9425726609713878,0.9426652593496656,0.9425325192833937,0.9425325192833937,0.9426652593496656,0.9425726609713878,0.9427050425898268,0.9434399999999998,0.9434751304403408,0.9434751304403408,0.943510175091376
412.0,0.9432362210174532,0.9435877106045588,0.942704139764527,0.9432965010826744,0.9413623348928972,0.9426845501086067,0.9409196052364558,0.942383906112106,0.942383906112106,0.9409196052364558,0.9426845501086067,0.9413623348928972,0.9432965010826744,0.942704139764527,0.9435877106045588,0.9432362210174532
444.0,0.9436192535386332,0.9433287679097194,0.9435877106045588,0.9432965010826744,0.9428141844257724,0.9424208023726328,0.942778240791296,0.942383906112106,0.942383906112106,0.942778240791296,0.9424208023726328,0.9428141844257724,0.9432965010826744,0.9435877106045588,0.9433287679097194,0.9436192535386332
476.0,0.9437328094302552,0.9434428045059512,0.9431326439340454,0.9431533525928524,0.9417242468278124,0.9425342052354482,0.9412427435349296,0.9422356431927984,0.9422356431927984,0.9412427435349296,0.9425342052354482,0.9417242468278124,0.9431533525928524,0.9431326439340454,0.9434428045059512,0.9437328094302552
