time,cooperation_rate,82,84,86,88,90,92,94,96,252,284,316,348,380,412,444,476
0.0,0.2500000122102497,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804,0.0020746887966804
10.0,0.3207865627598502,0.0037290426891658,0.0047530731562111,0.0037136069763071,0.0047773088461024,0.0037043422302779,0.0048003020088215,0.0036874622055847,0.0048335497537025,0.0048335497537025,0.0036874622055847,0.0048003020088215,0.0037043422302779,0.0047773088461024,0.0037136069763071,0.0047530731562111,0.0037290426891658
70.0,0.3987484410203699,0.014157796596887,0.0259312438216985,0.013601289794655,0.0256726778786563,0.0128480561542584,0.0242755242059662,0.0122920720451422,0.0240252876690544,0.0240252876690544,0.0122920720451422,0.0242755242059662,0.0128480561542584,0.0256726778786563,0.013601289794655,0.0259312438216985,0.014157796596887
80.0,0.389490160265367,0.0157038994366463,0.0302934756039299,0.0150249572000092,0.0299739267919048,0.0141245074439345,0.02816812640606,0.0134534711647411,0.0278572618490009,0.0278572618490009,0.0134534711647411,0.02816812640606,0.0141245074439345,0.0299739267919048,0.0150249572000092,0.0302934756039299,0.0157038994366463
90.0,0.3813818326705168,0.0170535526367719,0.0345668961808214,0.0162564296655067,0.034194677818932,0.0152254072916159,0.0319776545945221,0.0144449028626804,0.0316149996656983,0.0316149996656983,0.0144449028626804,0.0319776545945221,0.0152254072916159,0.034194677818932,0.0162564296655067,0.0345668961808214,0.0170535526367719
100.0,0.3746056780909892,0.0181816746387396,0.0386291795957919,0.0172746709037788,0.0382149400900809,0.0161339884566358,0.0356019357795865,0.0152530804267996,0.0351985651925934,0.0351985651925934,0.0152530804267996,0.0356019357795865,0.0161339884566358,0.0382149400900809,0.0172746709037788,0.0386291795957919,0.0181816746387396
110.0,0.3691468709171728,0.0190936070864937,0.0424156606552161,0.0180871745496614,0.0419706318347641,0.0168582705525551,0.0389879187399155,0.0158877018636381,0.0385554034626149,0.0385554034626149,0.0158877018636381,0.0389879187399155,0.0168582705525551,0.0419706318347641,0.0180871745496614,0.0424156606552161,0.0190936070864937
120.0,0.3648665092253702,0.0198136450346079,0.0459093686011462,0.0187188113526521,0.0454441417529769,0.0174210187972188,0.0421224004521599,0.0163717766755589,0.0416716021434328,0.0416716021434328,0.0163717766755589,0.0421224004521599,0.0174210187972188,0.0454441417529769,0.0187188113526521,0.0459093686011462,0.0198136450346079
130.0,0.3615708265702934,0.020373521904405,0.0491233392325899,0.01920089366968,0.0486472927158947,0.0178501798303244,0.0450168588966729,0.0167326322128298,0.0445573740499144,0.0445573740499144,0.0167326322128298,0.0450168588966729,0.0178501798303244,0.0486472927158947,0.01920089366968,0.0491233392325899,0.020373521904405
140.0,0.3590600432681438,0.0208045857584778,0.0520845861386855,0.0195638730479296,0.0516057949175257,0.018172631554133,0.0476940489289642,0.0169961488906582,0.0472341300261898,0.0472341300261898,0.0169961488906582,0.0476940489289642,0.018172631554133,0.0516057949175257,0.0195638730479296,0.0520845861386855,0.0208045857584778
150.0,0.3571549205419789,0.021133974513399,0.0548234486772675,0.0198338576715446,0.0543488450013208,0.018411287651075,0.0501792395840847,0.0171841696591575,0.0497259633444413,0.0497259633444413,0.0171841696591575,0.0501792395840847,0.018411287651075,0.0543488450013208,0.0198338576715446,0.0548234486772675,0.021133974513399
160.0,0.3557068441523499,0.0213835480523025,0.0573680555185203,0.0200317211541581,0.056903669734993,0.0185844278580804,0.0524957356124535,0.0173139791617169,0.0520552489888732,0.0520552489888732,0.0173139791617169,0.0524957356124535,0.0185844278580804,0.056903669734993,0.0200317211541581,0.0573680555185203,0.0213835480523025
170.0,0.3545984230684693,0.0215702400465399,0.0597422345319243,0.0201735226735407,0.0592934242487348,0.0187061274178795,0.0546632366612084,0.0173987842654771,0.0542409899898148,0.0542409899898148,0.0173987842654771,0.0546632366612084,0.0187061274178795,0.0592934242487348,0.0201735226735407,0.0597422345319243,0.0215702400465399
180.0,0.3537397716102616,0.0217069299781601,0.061965283705785,0.0202713904885112,0.0615369162943043,0.0187870560580701,0.0566977049620514,0.017448515218594,0.0562986378409845,0.0562986378409845,0.017448515218594,0.0566977049620514,0.0187870560580701,0.0615369162943043,0.0202713904885112,0.061965283705785,0.0217069299781601
190.0,0.3530634779688726,0.0218033701313552,0.0640525467268115,0.020334436540856,0.0636491305726732,0.0188352828630071,0.0586118708718281,0.0174706137270294,0.0582405464052425,0.0582405464052425,0.0174706137270294,0.0586118708718281,0.0188352828630071,0.0636491305726732,0.020334436540856,0.0640525467268115,0.0218033701313552
200.0,0.3525197090107113,0.0218669812798564,0.0660162166380075,0.0203695330641478,0.0656419890632937,0.0188569500818933,0.0604159080480336,0.0174706859532274,0.0600766034489065,0.0600766034489065,0.0174706859532274,0.0604159080480336,0.0188569500818933,0.0656419890632937,0.0203695330641478,0.0660162166380075,0.0218669812798564
210.0,0.3520720117832477,0.0219034730314536,0.067866102577051,0.0203819146441432,0.0675250854181989,0.0188567905931374,0.0621180670363202,0.0174530012578091,0.0618148315936144,0.0618148315936144,0.0174530012578091,0.0621180670363202,0.0188567905931374,0.0675250854181989,0.0203819146441432,0.067866102577051,0.0219034730314536
220.0,0.351693934620487,0.021917303842216,0.0696102642053405,0.0203756232161272,0.069306297057102,0.0188385078247883,0.063725193972398,0.0174208571978425,0.063461884406831,0.063461884406831,0.0174208571978425,0.063725193972398,0.0188385078247883,0.069306297057102,0.0203756232161272,0.0696102642053405,0.021917303842216
230.0,0.3513664054825214,0.021912013237627,0.0712554988368185,0.0203538287900372,0.0709922577698109,0.018805048338313,0.0652431254141421,0.0173768408666641,0.0650234264476773,0.0650234264476773,0.0173768408666641,0.0652431254141421,0.018805048338313,0.0709922577698109,0.0203538287900372,0.0712554988368185,0.021912013237627
240.0,0.3510757440518911,0.0218904587934158,0.0728076985693328,0.0203190579103534,0.0725887059185075,0.0187587955174779,0.0666769754759687,0.017323014307053,0.0665044112336969,0.0665044112336969,0.017323014307053,0.0666769754759687,0.0187587955174779,0.0725887059185075,0.0203190579103534,0.0728076985693328,0.0218904587934158
250.0,0.3508121778294179,0.0218549846599372,0.0742721038467726,0.0202733559241655,0.0741007328666408,0.01870170709637,0.0680313380172635,0.0172610459644453,0.0679092780804269,0.0679092780804269,0.0172610459644453,0.0680313380172635,0.01870170709637,0.0741007328666408,0.0202733559241655,0.0742721038467726,0.0218549846599372
520.0,0.3461348424524139,0.0191399721014164,0.0932245478606718,0.0177991975274829,0.0951353180789888,0.0159657882632502,0.0858820653857751,0.0148305892920145,0.087915922468558,0.087915922468558,0.0148305892920145,0.0858820653857751,0.0159657882632502,0.0951353180789888,0.0177991975274829,0.0932245478606718,0.0191399721014164
530.0,0.3459923946530463,0.0190289693600661,0.0934873807788247,0.0177039983102189,0.0954910721452402,0.015864128321831,0.0861432412075069,0.0147451265718534,0.0882727368331364,0.0882727368331364,0.0147451265718534,0.0861432412075069,0.015864128321831,0.0954910721452402,0.0177039983102189,0.0934873807788247,0.0190289693600661
540.0,0.3458510015271329,0.0189187956678656,0.0937341247111609,0.0176096792392056,0.0958312109679322,0.0157636255360356,0.086389738594132,0.0146607803276805,0.0886153583054178,0.0886153583054178,0.0146607803276805,0.086389738594132,0.0157636255360356,0.0958312109679322,0.0176096792392056,0.0937341247111609,0.0189187956678656
550.0,0.3457106115581824,0.0188095065958161,0.0939657413045708,0.0175162755479678,0.0961566569584759,0.0156643134738929,0.0866224332020054,0.0145775675482203,0.0889446244373776,0.0889446244373776,0.0145775675482203,0.0866224332020054,0.0156643134738929,0.0961566569584759,0.0175162755479678,0.0939657413045708,0.0188095065958161
